Airport,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers
PERTH,2019,10,377209,376475,753684,205797,171561,377358,583006,548036,1131042
PERTH,2019,11,348086,343342,691428,180935,176849,357784,529021,520191,1049212
PERTH,2019,12,367525,348759,716284,190795,234238,425033,558320,582997,1141317
PERTH,2020,1,336945,359009,695954,238157,204575,442732,575102,563584,1138686
PERTH,2020,2,297652,300717,598369,169482,135267,304749,467134,435984,903118
PERTH,2020,3,233956,226081,460037,93680,84820,178500,327636,310901,638537
PERTH,2020,4,17595,17136,34731,1696,5422,7118,19291,22558,41849
PERTH,2020,5,15780,17204,32984,1141,2285,3426,16921,19489,36410
PERTH,2020,6,29887,31756,61643,1652,2469,4121,31539,34225,65764
PERTH,2020,7,53442,55274,108716,2702,3866,6568,56144,59140,115284
PERTH,2020,8,58156,59012,117168,2038,4142,6180,60194,63154,123348
PERTH,2020,9,78515,75161,153676,2038,2786,4824,80553,77947,158500
PERTH,2020,10,90005,84295,174300,3497,3203,6700,93502,87498,181000
PERTH,2020,11,104170,101412,205582,3648,2905,6553,107818,104317,212135
PERTH,2020,12,163235,140723,303958,4096,3393,7489,167331,144116,311447
PERTH,2021,1,119606,135005,254611,2997,2688,5685,122603,137693,260296
PERTH,2021,2,93691,89784,183475,2249,2109,4358,95940,91893,187833
PERTH,2021,3,192521,185740,378261,3573,2357,5930,196094,188097,384191
PERTH,2021,4,218279,219323,437602,4569,3900,8469,222848,223223,446071
PERTH,2021,5,225194,227822,453016,5451,6428,11879,230645,234250,464895
PERTH,2021,6,203405,200554,403959,6887,6448,13335,210292,207002,417294
PERTH,2021,7,134985,136530,271515,6570,7980,14550,141555,144510,286065
PERTH,2021,8,136243,132964,269207,2894,2954,5848,139137,135918,275055
PERTH,2021,9,159249,151192,310441,1316,2728,4044,160565,153920,314485
PERTH,2021,10,159047,153702,312749,1436,3048,4484,160483,156750,317233
PERTH,2021,11,166141,163799,329940,1295,4178,5473,167436,167977,335413
PERTH,2021,12,129919,119443,249362,1660,4936,6596,131579,124379,255958
PERTH,2022,1,82324,99652,181976,916,5815,6731,83240,105467,188707
PERTH,2022,2,111832,92555,204387,1334,6318,7652,113166,98873,212039
PERTH,2022,3,199907,187184,387091,26166,19622,45788,226073,206806,432879
PERTH,2022,4,280604,273619,554223,49607,50958,100565,330211,324577,654788
PERTH,2022,5,291176,291762,582938,56675,62118,118793,347851,353880,701731
PERTH,2022,6,313411,307999,621410,71995,88871,160866,385406,396870,782276
PERTH,2022,7,331277,332116,663393,106979,99663,206642,438256,431779,870035
PERTH,2022,8,323527,315687,639214,108969,97490,206459,432496,413177,845673
PERTH,2022,9,337380,333644,671024,115510,109928,225438,452890,443572,896462
PERTH,2022,10,348557,343902,692459,128126,104582,232708,476683,448484,925167
PERTH,2022,11,334653,333409,668062,131657,129121,260778,466310,462530,928840
PERTH,2022,12,346758,326265,673023,132960,165623,298583,479718,491888,971606
PERTH,2023,1,330336,344735,675071,177450,145653,323103,507786,490388,998174
PERTH,2023,2,290466,295779,586245,156832,116727,273559,447298,412506,859804
PERTH,2023,3,356856,349462,706318,151270,150223,301493,508126,499685,1007811
PERTH,2023,4,340147,338989,679136,146858,155633,302491,487005,494622,981627
PERTH,2023,5,338963,338929,677892,142937,152065,295002,481900,490994,972894
PERTH,2023,6,324425,321743,646168,144937,167385,312322,469362,489128,958490
PERTH,2023,7,353381,350117,703498,180536,159180,339716,533917,509297,1043214
PERTH,2023,8,350137,343829,693966,172116,161123,333239,522253,504952,1027205
PERTH,2023,9,351260,350195,701455,172558,172998,345556,523818,523193,1047011
PERTH,2023,10,380166,376282,756448,186428,154767,341195,566594,531049,1097643
PERTH,2023,11,373193,369375,742568,168455,169862,338317,541648,539237,1080885
PERTH,2023,12,361408,348658,710066,170872,208971,379843,532280,557629,1089909
PERTH,2024,1,346887,354720,701607,223269,182147,405416,570156,536867,1107023
PERTH,2024,2,318078,319200,637278,189649,159940,349589,507727,479140,986867
PERTH,2024,3,351087,351770,702857,176149,191162,367311,527236,542932,1070168
PERTH,2024,4,365926,364480,730406,188116,182632,370748,554042,547112,1101154
PERTH,2024,5,361102,354215,715317,170679,186609,357288,531781,540824,1072605
PERTH,2024,6,328910,332286,661196,183043,219045,402088,511953,551331,1063284
PROSERPINE,2009,1,9759,10028,19787,0,0,0,9759,10028,19787
PROSERPINE,2009,2,8023,8035,16058,0,0,0,8023,8035,16058
PROSERPINE,2009,3,9231,9060,18291,0,0,0,9231,9060,18291
PROSERPINE,2009,4,9051,8963,18014,0,0,0,9051,8963,18014
PROSERPINE,2009,5,8790,8663,17453,0,0,0,8790,8663,17453
PROSERPINE,2009,6,8879,8321,17200,0,0,0,8879,8321,17200
PROSERPINE,2009,7,9449,9351,18800,0,0,0,9449,9351,18800
PROSERPINE,2009,8,9981,9559,19540,0,0,0,9981,9559,19540
PROSERPINE,2009,9,9765,9403,19168,0,0,0,9765,9403,19168
PROSERPINE,2009,10,9888,9861,19749,0,0,0,9888,9861,19749
PROSERPINE,2009,11,9402,9459,18861,0,0,0,9402,9459,18861
PROSERPINE,2009,12,9015,8928,17943,0,0,0,9015,8928,17943
PROSERPINE,2010,1,8569,8729,17298,0,0,0,8569,8729,17298
PROSERPINE,2010,2,7896,7966,15862,0,0,0,7896,7966,15862
PROSERPINE,2010,3,8101,7673,15774,0,0,0,8101,7673,15774
PROSERPINE,2010,4,8558,8647,17205,0,0,0,8558,8647,17205
PROSERPINE,2010,5,8348,8171,16519,0,0,0,8348,8171,16519
PROSERPINE,2010,6,8678,8222,16900,0,0,0,8678,8222,16900
PROSERPINE,2010,7,9127,9290,18417,0,0,0,9127,9290,18417
PROSERPINE,2010,8,9331,9217,18548,0,0,0,9331,9217,18548
PROSERPINE,2010,9,9302,8925,18227,0,0,0,9302,8925,18227
PROSERPINE,2010,10,9539,9830,19369,0,0,0,9539,9830,19369
PROSERPINE,2010,11,9102,9345,18447,0,0,0,9102,9345,18447
PROSERPINE,2010,12,8927,9023,17950,0,0,0,8927,9023,17950
PROSERPINE,2011,1,8548,9026,17574,0,0,0,8548,9026,17574
PROSERPINE,2011,2,6418,6268,12686,0,0,0,6418,6268,12686
PROSERPINE,2011,3,7831,7688,15519,0,0,0,7831,7688,15519
PROSERPINE,2011,4,8488,7992,16480,0,0,0,8488,7992,16480
PROSERPINE,2011,5,7869,8354,16223,0,0,0,7869,8354,16223
PROSERPINE,2011,6,8128,7868,15996,0,0,0,8128,7868,15996
PROSERPINE,2011,7,8846,9327,18173,0,0,0,8846,9327,18173
PROSERPINE,2011,8,9402,9331,18733,0,0,0,9402,9331,18733
PROSERPINE,2011,9,9391,9255,18646,0,0,0,9391,9255,18646
PROSERPINE,2011,10,9297,10130,19427,0,0,0,9297,10130,19427
PROSERPINE,2011,11,8801,9178,17979,0,0,0,8801,9178,17979
PROSERPINE,2011,12,8660,8846,17506,0,0,0,8660,8846,17506
PROSERPINE,2012,1,8341,9156,17497,0,0,0,8341,9156,17497
PROSERPINE,2012,2,6920,7168,14088,0,0,0,6920,7168,14088
PROSERPINE,2012,3,8938,8905,17843,0,0,0,8938,8905,17843
PROSERPINE,2012,4,9609,9807,19416,0,0,0,9609,9807,19416
PROSERPINE,2012,5,8904,8908,17812,0,0,0,8904,8908,17812
PROSERPINE,2012,6,9301,9162,18463,0,0,0,9301,9162,18463
PROSERPINE,2012,7,10319,11294,21613,0,0,0,10319,11294,21613
PROSERPINE,2012,8,10138,10349,20487,0,0,0,10138,10349,20487
PROSERPINE,2012,9,10437,10276,20713,0,0,0,10437,10276,20713
PROSERPINE,2012,10,10843,11896,22739,0,0,0,10843,11896,22739
PROSERPINE,2012,11,10473,11118,21591,0,0,0,10473,11118,21591
PROSERPINE,2012,12,10298,10253,20551,0,0,0,10298,10253,20551
PROSERPINE,2013,1,9638,10945,20583,0,0,0,9638,10945,20583
PROSERPINE,2013,2,7633,8097,15730,0,0,0,7633,8097,15730
PROSERPINE,2013,3,8850,8511,17361,0,0,0,8850,8511,17361
PROSERPINE,2013,4,9351,9764,19115,0,0,0,9351,9764,19115
PROSERPINE,2013,5,8365,8543,16908,0,0,0,8365,8543,16908
PROSERPINE,2013,6,9031,8630,17661,0,0,0,9031,8630,17661
PROSERPINE,2013,7,10322,10873,21195,0,0,0,10322,10873,21195
PROSERPINE,2013,8,10085,10227,20312,0,0,0,10085,10227,20312
PROSERPINE,2013,9,10706,10345,21051,0,0,0,10706,10345,21051
PROSERPINE,2013,10,10719,11531,22250,0,0,0,10719,11531,22250
PROSERPINE,2013,11,10092,10543,20635,0,0,0,10092,10543,20635
PROSERPINE,2013,12,10679,10922,21601,0,0,0,10679,10922,21601
PROSERPINE,2014,1,9634,10866,20500,0,0,0,9634,10866,20500
PROSERPINE,2014,2,8002,8286,16288,0,0,0,8002,8286,16288
PROSERPINE,2014,3,8991,9140,18131,0,0,0,8991,9140,18131
PROSERPINE,2014,4,11099,11015,22114,0,0,0,11099,11015,22114
PROSERPINE,2014,5,10032,10275,20307,0,0,0,10032,10275,20307
PROSERPINE,2014,6,10204,9879,20083,0,0,0,10204,9879,20083
PROSERPINE,2014,7,11761,12275,24036,0,0,0,11761,12275,24036
PROSERPINE,2014,8,11678,11905,23583,0,0,0,11678,11905,23583
PROSERPINE,2014,9,12473,11757,24230,0,0,0,12473,11757,24230
PROSERPINE,2014,10,12509,13521,26030,0,0,0,12509,13521,26030
PROSERPINE,2014,11,11784,12206,23990,0,0,0,11784,12206,23990
PROSERPINE,2014,12,12741,12305,25046,0,0,0,12741,12305,25046
PROSERPINE,2015,1,11693,13093,24786,0,0,0,11693,13093,24786
PROSERPINE,2015,2,10227,10566,20793,0,0,0,10227,10566,20793
PROSERPINE,2015,3,10755,10474,21229,0,0,0,10755,10474,21229
PROSERPINE,2015,4,12229,12530,24759,0,0,0,12229,12530,24759
PROSERPINE,2015,5,10253,10481,20734,0,0,0,10253,10481,20734
PROSERPINE,2015,6,11392,10240,21632,0,0,0,11392,10240,21632
PROSERPINE,2015,7,15081,15626,30707,0,0,0,15081,15626,30707
PROSERPINE,2015,8,14836,15049,29885,0,0,0,14836,15049,29885
PROSERPINE,2015,9,15547,14935,30482,0,0,0,15547,14935,30482
PROSERPINE,2015,10,15690,16533,32223,0,0,0,15690,16533,32223
PROSERPINE,2015,11,14857,15355,30212,0,0,0,14857,15355,30212
PROSERPINE,2015,12,15727,15960,31687,0,0,0,15727,15960,31687
PROSERPINE,2016,1,14831,16301,31132,0,0,0,14831,16301,31132
PROSERPINE,2016,2,13452,13838,27290,0,0,0,13452,13838,27290
PROSERPINE,2016,3,14101,13833,27934,0,0,0,14101,13833,27934
PROSERPINE,2016,4,13458,13972,27430,0,0,0,13458,13972,27430
PROSERPINE,2016,5,11882,12342,24224,0,0,0,11882,12342,24224
PROSERPINE,2016,6,12667,12157,24824,0,0,0,12667,12157,24824
PROSERPINE,2016,7,14239,14944,29183,0,0,0,14239,14944,29183
PROSERPINE,2016,8,14357,14671,29028,0,0,0,14357,14671,29028
PROSERPINE,2016,9,15023,14654,29677,0,0,0,15023,14654,29677
PROSERPINE,2016,10,15452,16245,31697,0,0,0,15452,16245,31697
PROSERPINE,2016,11,13699,13958,27657,0,0,0,13699,13958,27657
PROSERPINE,2016,12,16488,16274,32762,0,0,0,16488,16274,32762
PROSERPINE,2017,1,15556,16081,31637,0,0,0,15556,16081,31637
PROSERPINE,2017,2,12029,12292,24321,0,0,0,12029,12292,24321
PROSERPINE,2017,3,11513,11715,23228,0,0,0,11513,11715,23228
PROSERPINE,2017,4,15691,14923,30614,0,0,0,15691,14923,30614
PROSERPINE,2017,5,14840,15408,30248,0,0,0,14840,15408,30248
PROSERPINE,2017,6,16820,16200,33020,0,0,0,16820,16200,33020
PROSERPINE,2017,7,20625,20398,41023,0,0,0,20625,20398,41023
PROSERPINE,2017,8,19617,19839,39456,0,0,0,19617,19839,39456
PROSERPINE,2017,9,21317,20693,42010,0,0,0,21317,20693,42010
PROSERPINE,2017,10,21185,22462,43647,0,0,0,21185,22462,43647
PROSERPINE,2017,11,20533,20773,41306,0,0,0,20533,20773,41306
PROSERPINE,2017,12,22559,22502,45061,0,0,0,22559,22502,45061
PROSERPINE,2018,1,21993,22945,44938,0,0,0,21993,22945,44938
PROSERPINE,2018,2,18462,18792,37254,0,0,0,18462,18792,37254
PROSERPINE,2018,3,18620,18345,36965,0,0,0,18620,18345,36965
PROSERPINE,2018,4,17833,18279,36112,0,0,0,17833,18279,36112
PROSERPINE,2018,5,15367,15854,31221,0,0,0,15367,15854,31221
PROSERPINE,2018,6,15845,15120,30965,0,0,0,15845,15120,30965
PROSERPINE,2018,7,19896,20072,39968,0,0,0,19896,20072,39968
PROSERPINE,2018,8,18869,19086,37955,0,0,0,18869,19086,37955
PROSERPINE,2018,9,19247,19046,38293,0,0,0,19247,19046,38293
PROSERPINE,2018,10,20304,21563,41867,0,0,0,20304,21563,41867
PROSERPINE,2018,11,17771,18077,35848,0,0,0,17771,18077,35848
PROSERPINE,2018,12,18653,18536,37189,0,0,0,18653,18536,37189
PROSERPINE,2019,1,18536,19795,38331,0,0,0,18536,19795,38331
PROSERPINE,2019,2,14441,14851,29292,0,0,0,14441,14851,29292
PROSERPINE,2019,3,16209,16151,32360,0,0,0,16209,16151,32360
PROSERPINE,2019,4,19048,18648,37696,0,0,0,19048,18648,37696
PROSERPINE,2019,5,15733,16071,31804,0,0,0,15733,16071,31804
PROSERPINE,2019,6,14909,14476,29385,0,0,0,14909,14476,29385
PROSERPINE,2019,7,19243,19486,38729,0,0,0,19243,19486,38729
PROSERPINE,2019,8,18760,19214,37974,0,0,0,18760,19214,37974
PROSERPINE,2019,9,19881,19373,39254,0,0,0,19881,19373,39254
PROSERPINE,2019,10,20514,21411,41925,0,0,0,20514,21411,41925
PROSERPINE,2019,11,18567,19106,37673,0,0,0,18567,19106,37673
PROSERPINE,2019,12,19715,19276,38991,0,0,0,19715,19276,38991
PROSERPINE,2020,1,20126,21409,41535,0,0,0,20126,21409,41535
PROSERPINE,2020,2,12850,13192,26042,0,0,0,12850,13192,26042
PROSERPINE,2020,3,9929,10658,20587,0,0,0,9929,10658,20587
PROSERPINE,2020,4,0,0,0,0,0,0,0,0,0
PROSERPINE,2020,5,0,0,0,0,0,0,0,0,0
PROSERPINE,2020,6,1266,1092,2358,0,0,0,1266,1092,2358
PROSERPINE,2020,7,8432,7792,16224,0,0,0,8432,7792,16224
PROSERPINE,2020,8,6557,6821,13378,0,0,0,6557,6821,13378
PROSERPINE,2020,9,8761,8067,16828,0,0,0,8761,8067,16828
PROSERPINE,2020,10,10239,10590,20829,0,0,0,10239,10590,20829
PROSERPINE,2020,11,9820,9923,19743,0,0,0,9820,9923,19743
PROSERPINE,2020,12,14433,13709,28142,0,0,0,14433,13709,28142
PROSERPINE,2021,1,11119,12490,23609,0,0,0,11119,12490,23609
PROSERPINE,2021,2,10299,10213,20512,0,0,0,10299,10213,20512
PROSERPINE,2021,3,14453,14016,28469,0,0,0,14453,14016,28469
PROSERPINE,2021,4,16223,16212,32435,0,0,0,16223,16212,32435
PROSERPINE,2021,5,14345,14464,28809,0,0,0,14345,14464,28809
PROSERPINE,2021,6,12513,11710,24223,0,0,0,12513,11710,24223
PROSERPINE,2021,7,10540,12183,22723,0,0,0,10540,12183,22723
PROSERPINE,2021,8,5865,6188,12053,0,0,0,5865,6188,12053
PROSERPINE,2021,9,12203,11000,23203,0,0,0,12203,11000,23203
PROSERPINE,2021,10,13044,13649,26693,0,0,0,13044,13649,26693
PROSERPINE,2021,11,13440,13706,27146,0,0,0,13440,13706,27146
PROSERPINE,2021,12,18479,16683,35162,0,0,0,18479,16683,35162
PROSERPINE,2022,1,18897,20768,39665,0,0,0,18897,20768,39665
PROSERPINE,2022,2,13561,13586,27147,0,0,0,13561,13586,27147
PROSERPINE,2022,3,17193,16632,33825,0,0,0,17193,16632,33825
PROSERPINE,2022,4,23962,23356,47318,0,0,0,23962,23356,47318
PROSERPINE,2022,5,18836,18806,37642,0,0,0,18836,18806,37642
PROSERPINE,2022,6,19622,18549,38171,0,0,0,19622,18549,38171
PROSERPINE,2022,7,20815,21527,42342,0,0,0,20815,21527,42342
PROSERPINE,2022,8,19834,20075,39909,0,0,0,19834,20075,39909
PROSERPINE,2022,9,21583,21160,42743,0,0,0,21583,21160,42743
PROSERPINE,2022,10,20715,21201,41916,0,0,0,20715,21201,41916
PROSERPINE,2022,11,17349,17783,35132,0,0,0,17349,17783,35132
PROSERPINE,2022,12,19622,19108,38730,0,0,0,19622,19108,38730
PROSERPINE,2023,1,18209,18825,37034,0,0,0,18209,18825,37034
PROSERPINE,2023,2,15250,15730,30980,0,0,0,15250,15730,30980
PROSERPINE,2023,3,19361,18776,38137,0,0,0,19361,18776,38137
PROSERPINE,2023,4,24326,24859,49185,0,0,0,24326,24859,49185
PROSERPINE,2023,5,19845,19781,39626,0,0,0,19845,19781,39626
PROSERPINE,2023,6,21623,20460,42083,0,0,0,21623,20460,42083
PROSERPINE,2023,7,23681,24606,48287,0,0,0,23681,24606,48287
PROSERPINE,2023,8,21693,22050,43743,0,0,0,21693,22050,43743
PROSERPINE,2023,9,22448,22349,44797,0,0,0,22448,22349,44797
PROSERPINE,2023,10,22646,23837,46483,0,0,0,22646,23837,46483
PROSERPINE,2023,11,20686,21159,41845,0,0,0,20686,21159,41845
PROSERPINE,2023,12,23987,24016,48003,0,0,0,23987,24016,48003
PROSERPINE,2024,1,20985,22932,43917,0,0,0,20985,22932,43917
PROSERPINE,2024,2,17744,17507,35251,0,0,0,17744,17507,35251
PROSERPINE,2024,3,19267,18757,38024,0,0,0,19267,18757,38024
PROSERPINE,2024,4,22044,22995,45039,0,0,0,22044,22995,45039
PROSERPINE,2024,5,17398,17398,34796,0,0,0,17398,17398,34796
PROSERPINE,2024,6,18557,17722,36279,0,0,0,18557,17722,36279
ROCKHAMPTON,2009,1,27838,27816,55654,0,0,0,27838,27816,55654
ROCKHAMPTON,2009,2,26096,26052,52148,0,0,0,26096,26052,52148
ROCKHAMPTON,2009,3,30613,30615,61228,0,0,0,30613,30615,61228
ROCKHAMPTON,2009,4,29947,30137,60084,0,0,0,29947,30137,60084
ROCKHAMPTON,2009,5,32044,32158,64202,0,0,0,32044,32158,64202
ROCKHAMPTON,2009,6,31158,30900,62058,0,0,0,31158,30900,62058
ROCKHAMPTON,2009,7,33870,34180,68050,0,0,0,33870,34180,68050
ROCKHAMPTON,2009,8,32895,33046,65941,0,0,0,32895,33046,65941
ROCKHAMPTON,2009,9,32037,32141,64178,0,0,0,32037,32141,64178
ROCKHAMPTON,2009,10,32645,32258,64903,0,0,0,32645,32258,64903
ROCKHAMPTON,2009,11,30845,31069,61914,0,0,0,30845,31069,61914
ROCKHAMPTON,2009,12,31584,31393,62977,0,0,0,31584,31393,62977
ROCKHAMPTON,2010,1,28140,27337,55477,0,0,0,28140,27337,55477
ROCKHAMPTON,2010,2,28848,29279,58127,0,0,0,28848,29279,58127
ROCKHAMPTON,2010,3,31683,31492,63175,0,0,0,31683,31492,63175
ROCKHAMPTON,2010,4,32528,32819,65347,0,0,0,32528,32819,65347
ROCKHAMPTON,2010,5,31609,31994,63603,0,0,0,31609,31994,63603
ROCKHAMPTON,2010,6,31776,31936,63712,0,0,0,31776,31936,63712
ROCKHAMPTON,2010,7,32566,32375,64941,0,0,0,32566,32375,64941
ROCKHAMPTON,2010,8,32964,33147,66111,0,0,0,32964,33147,66111
ROCKHAMPTON,2010,9,35141,34516,69657,0,0,0,35141,34516,69657
ROCKHAMPTON,2010,10,34566,35074,69640,0,0,0,34566,35074,69640
ROCKHAMPTON,2010,11,33956,34024,67980,0,0,0,33956,34024,67980
ROCKHAMPTON,2010,12,33991,35451,69442,0,0,0,33991,35451,69442
ROCKHAMPTON,2011,1,5269,5116,10385,0,0,0,5269,5116,10385
ROCKHAMPTON,2011,2,24652,25149,49801,0,0,0,24652,25149,49801
ROCKHAMPTON,2011,3,31111,31167,62278,0,0,0,31111,31167,62278
ROCKHAMPTON,2011,4,30645,31000,61645,0,0,0,30645,31000,61645
ROCKHAMPTON,2011,5,32375,31886,64261,0,0,0,32375,31886,64261
ROCKHAMPTON,2011,6,31658,32006,63664,0,0,0,31658,32006,63664
ROCKHAMPTON,2011,7,33714,33198,66912,0,0,0,33714,33198,66912
ROCKHAMPTON,2011,8,32043,32844,64887,0,0,0,32043,32844,64887
ROCKHAMPTON,2011,9,33314,33530,66844,0,0,0,33314,33530,66844
ROCKHAMPTON,2011,10,33143,33017,66160,0,0,0,33143,33017,66160
ROCKHAMPTON,2011,11,31283,31933,63216,0,0,0,31283,31933,63216
ROCKHAMPTON,2011,12,29789,31185,60974,0,0,0,29789,31185,60974
ROCKHAMPTON,2012,1,28848,26683,55531,0,0,0,28848,26683,55531
ROCKHAMPTON,2012,2,27803,28135,55938,0,0,0,27803,28135,55938
ROCKHAMPTON,2012,3,31965,32723,64688,0,0,0,31965,32723,64688
ROCKHAMPTON,2012,4,29104,28659,57763,0,0,0,29104,28659,57763
ROCKHAMPTON,2012,5,32553,33000,65553,0,0,0,32553,33000,65553
ROCKHAMPTON,2012,6,30958,31209,62167,0,0,0,30958,31209,62167
ROCKHAMPTON,2012,7,33126,32867,65993,0,0,0,33126,32867,65993
ROCKHAMPTON,2012,8,31761,32897,64658,0,0,0,31761,32897,64658
ROCKHAMPTON,2012,9,31267,31901,63168,0,0,0,31267,31901,63168
ROCKHAMPTON,2012,10,33144,32818,65962,0,0,0,33144,32818,65962
ROCKHAMPTON,2012,11,29891,31469,61360,0,0,0,29891,31469,61360
ROCKHAMPTON,2012,12,28130,29566,57696,0,0,0,28130,29566,57696
ROCKHAMPTON,2013,1,26053,25068,51121,0,0,0,26053,25068,51121
ROCKHAMPTON,2013,2,23351,23878,47229,0,0,0,23351,23878,47229
ROCKHAMPTON,2013,3,29902,30033,59935,0,0,0,29902,30033,59935
ROCKHAMPTON,2013,4,30121,29482,59603,0,0,0,30121,29482,59603
ROCKHAMPTON,2013,5,28301,29182,57483,0,0,0,28301,29182,57483
ROCKHAMPTON,2013,6,28477,28416,56893,0,0,0,28477,28416,56893
ROCKHAMPTON,2013,7,32536,32135,64671,0,0,0,32536,32135,64671
ROCKHAMPTON,2013,8,30445,31810,62255,0,0,0,30445,31810,62255
ROCKHAMPTON,2013,9,29872,29752,59624,0,0,0,29872,29752,59624
ROCKHAMPTON,2013,10,31967,31805,63772,0,0,0,31967,31805,63772
ROCKHAMPTON,2013,11,28088,28736,56824,0,0,0,28088,28736,56824
ROCKHAMPTON,2013,12,27947,29145,57092,0,0,0,27947,29145,57092
ROCKHAMPTON,2014,1,25175,24038,49213,0,0,0,25175,24038,49213
ROCKHAMPTON,2014,2,23180,23684,46864,0,0,0,23180,23684,46864
ROCKHAMPTON,2014,3,27884,27840,55724,0,0,0,27884,27840,55724
ROCKHAMPTON,2014,4,27499,27452,54951,0,0,0,27499,27452,54951
ROCKHAMPTON,2014,5,27343,28383,55726,0,0,0,27343,28383,55726
ROCKHAMPTON,2014,6,27393,27278,54671,0,0,0,27393,27278,54671
ROCKHAMPTON,2014,7,29036,29421,58457,0,0,0,29036,29421,58457
ROCKHAMPTON,2014,8,27277,28234,55511,0,0,0,27277,28234,55511
ROCKHAMPTON,2014,9,29157,28751,57908,0,0,0,29157,28751,57908
ROCKHAMPTON,2014,10,29349,29603,58952,0,0,0,29349,29603,58952
ROCKHAMPTON,2014,11,25794,26723,52517,0,0,0,25794,26723,52517
ROCKHAMPTON,2014,12,25108,25809,50917,0,0,0,25108,25809,50917
ROCKHAMPTON,2015,1,23029,21618,44647,0,0,0,23029,21618,44647
ROCKHAMPTON,2015,2,19713,19899,39612,0,0,0,19713,19899,39612
ROCKHAMPTON,2015,3,27755,27804,55559,0,0,0,27755,27804,55559
ROCKHAMPTON,2015,4,26068,26228,52296,0,0,0,26068,26228,52296
ROCKHAMPTON,2015,5,27726,28056,55782,0,0,0,27726,28056,55782
ROCKHAMPTON,2015,6,26538,26217,52755,0,0,0,26538,26217,52755
ROCKHAMPTON,2015,7,27714,28588,56302,0,0,0,27714,28588,56302
ROCKHAMPTON,2015,8,25644,25817,51461,0,0,0,25644,25817,51461
ROCKHAMPTON,2015,9,25941,26185,52126,0,0,0,25941,26185,52126
ROCKHAMPTON,2015,10,26606,26540,53146,0,0,0,26606,26540,53146
ROCKHAMPTON,2015,11,25321,26155,51476,0,0,0,25321,26155,51476
ROCKHAMPTON,2015,12,24365,24938,49303,0,0,0,24365,24938,49303
ROCKHAMPTON,2016,1,20585,19538,40123,0,0,0,20585,19538,40123
ROCKHAMPTON,2016,2,21204,20977,42181,0,0,0,21204,20977,42181
ROCKHAMPTON,2016,3,23995,24732,48727,0,0,0,23995,24732,48727
ROCKHAMPTON,2016,4,24289,23917,48206,0,0,0,24289,23917,48206
ROCKHAMPTON,2016,5,25201,25046,50247,0,0,0,25201,25046,50247
ROCKHAMPTON,2016,6,24694,24846,49540,0,0,0,24694,24846,49540
ROCKHAMPTON,2016,7,25130,25466,50596,0,0,0,25130,25466,50596
ROCKHAMPTON,2016,8,25307,25273,50580,0,0,0,25307,25273,50580
ROCKHAMPTON,2016,9,26180,26113,52293,0,0,0,26180,26113,52293
ROCKHAMPTON,2016,10,25428,25446,50874,0,0,0,25428,25446,50874
ROCKHAMPTON,2016,11,24719,25047,49766,0,0,0,24719,25047,49766
ROCKHAMPTON,2016,12,25262,25852,51114,0,0,0,25262,25852,51114
ROCKHAMPTON,2017,1,21665,20165,41830,0,0,0,21665,20165,41830
ROCKHAMPTON,2017,2,21090,20902,41992,0,0,0,21090,20902,41992
ROCKHAMPTON,2017,3,24218,25245,49463,0,0,0,24218,25245,49463
ROCKHAMPTON,2017,4,15131,14976,30107,0,0,0,15131,14976,30107
ROCKHAMPTON,2017,5,24313,24516,48829,0,0,0,24313,24516,48829
ROCKHAMPTON,2017,6,24567,23905,48472,0,0,0,24567,23905,48472
ROCKHAMPTON,2017,7,26291,26769,53060,0,0,0,26291,26769,53060
ROCKHAMPTON,2017,8,25111,24886,49997,0,0,0,25111,24886,49997
ROCKHAMPTON,2017,9,25076,24912,49988,0,0,0,25076,24912,49988
ROCKHAMPTON,2017,10,25201,25683,50884,0,0,0,25201,25683,50884
ROCKHAMPTON,2017,11,23202,23451,46653,0,0,0,23202,23451,46653
ROCKHAMPTON,2017,12,22595,22644,45239,0,0,0,22595,22644,45239
ROCKHAMPTON,2018,1,21014,19404,40418,0,0,0,21014,19404,40418
ROCKHAMPTON,2018,2,19329,19416,38745,0,0,0,19329,19416,38745
ROCKHAMPTON,2018,3,23895,23665,47560,0,0,0,23895,23665,47560
ROCKHAMPTON,2018,4,21851,21368,43219,0,0,0,21851,21368,43219
ROCKHAMPTON,2018,5,26196,25796,51992,0,0,0,26196,25796,51992
ROCKHAMPTON,2018,6,22731,23045,45776,0,0,0,22731,23045,45776
ROCKHAMPTON,2018,7,23750,23741,47491,0,0,0,23750,23741,47491
ROCKHAMPTON,2018,8,25001,25028,50029,0,0,0,25001,25028,50029
ROCKHAMPTON,2018,9,22995,23668,46663,0,0,0,22995,23668,46663
ROCKHAMPTON,2018,10,24857,24440,49297,0,0,0,24857,24440,49297
ROCKHAMPTON,2018,11,22684,23271,45955,0,0,0,22684,23271,45955
ROCKHAMPTON,2018,12,21740,22711,44451,0,0,0,21740,22711,44451
ROCKHAMPTON,2019,1,21021,19909,40930,0,0,0,21021,19909,40930
ROCKHAMPTON,2019,2,20247,20267,40514,0,0,0,20247,20267,40514
ROCKHAMPTON,2019,3,23204,23353,46557,0,0,0,23204,23353,46557
